"","Vacancy","Value","Count"
1981,"менеджер сервисного центра","от 1 года до 3 лет",1
1868,"инженер технолог программист","от 1 года до 3 лет",1
1866,"специалист отдела продаж","нет опыта",1
1714,"бизнес аналитик проектов внедрения по логистика retail wms crm","от 1 года до 3 лет",1
1769,"специалист по внедрению и сопровождению битрикс24","от 1 года до 3 лет",1
1751,"инженер службы технической поддержки","нет опыта",1
1752,"специалист контактного центра","нет опыта",1
1754,"менеджер проектабизнес аналитик консультант по развитию корпоративной информационной системы","от 3 до 6 лет",1
1755,"web программист битрикс интернет магазин","от 1 года до 3 лет",1
1756,"оператор колл центра вечерней и ночной смены","нет опыта",1
1758,"оператор колл центра","от 1 года до 3 лет",1
1759,"менеджер по продажам crm битрикс24 теплые заявки удаленно","нет опыта",1
1760,"консультант технической поддержки 1с начинающий it специалист","нет опыта",1
1761,"программист битрикс24 удаленно","от 1 года до 3 лет",1
1763,"руководитель проекта 1с","от 3 до 6 лет",1
